revenue,gross_margin_pct,conversion_rate,cac,return_rate,order_count,sessions,spend,data_completeness,freshness_hours,region_EU,region_RoW,region_UK
9804.68,0.394993554098655,0.027985074626865673,44.102000000000004,0.0,15,536,220.51000000000002,1.0,48.0,1.0,0.0,0.0
36746.61,0.40196332940644053,0.033006001091107476,25.94486111111111,0.2727272727272727,121,3666,1868.03,1.0,48.0,0.0,0.0,1.0
13162.81,0.3963134771374805,0.022341376228775692,44.102000000000004,0.2,25,1119,220.51000000000002,1.0,72.0,1.0,0.0,0.0
4808.48,0.3974923884470768,0.027777777777777776,21.183333333333334,0.0,1,36,63.55,1.0,72.0,0.0,1.0,0.0
35956.02,0.4030531994364226,0.018685955394816153,25.94486111111111,0.18548387096774194,124,6636,1868.03,1.0,72.0,0.0,0.0,1.0
6727.59,0.39403701771362404,0.018010291595197257,44.102000000000004,0.9523809523809523,21,1166,220.51000000000002,1.0,96.0,1.0,0.0,0.0
28131.86,0.3989125354669048,0.025690846286701208,25.94486111111111,0.5294117647058824,119,4632,1868.03,1.0,96.0,0.0,0.0,1.0
3279.55,0.39218840999527377,0.049689440993788817,44.102000000000004,0.0,8,161,220.51000000000002,1.0,144.0,1.0,0.0,0.0
26558.81,0.4046263970411325,0.04055220017256255,25.94486111111111,0.1702127659574468,94,2318,1868.03,1.0,144.0,0.0,0.0,1.0
3676.28,0.40916698401645146,0.01855287569573284,44.326,0.5,10,539,221.63,1.0,0.0,1.0,0.0,0.0
39829.56,0.3980377413157464,0.02486459871984244,30.077894736842108,0.31683168316831684,101,4062,1714.44,1.0,0.0,0.0,0.0,1.0
5663.4800000000005,0.39879182057674795,0.02640845070422535,44.326,0.26666666666666666,15,568,221.63,1.0,24.0,1.0,0.0,0.0
42662.87,0.4021669943911416,0.027266962587190868,30.077894736842108,0.2558139534883721,129,4731,1714.44,1.0,24.0,0.0,0.0,1.0
15133.0,0.3858619242714597,0.022222222222222223,44.326,0.625,16,720,221.63,1.0,48.0,1.0,0.0,0.0
53738.44,0.40287558961518055,0.024542193694544082,30.077894736842108,0.3153846153846154,130,5297,1714.44,1.0,48.0,0.0,0.0,1.0
6935.28,0.39982267478746353,0.032467532467532464,44.326,0.26666666666666666,15,462,221.63,1.0,72.0,1.0,0.0,0.0
286.4,0.4409567039106144,0.034482758620689655,18.316666666666666,0.0,1,29,54.95,1.0,72.0,0.0,1.0,0.0
27925.08,0.3966307562950581,0.021043944708066847,30.077894736842108,0.47058823529411764,102,4847,1714.44,1.0,72.0,0.0,0.0,1.0
3178.1,0.39553525691450864,0.02608695652173913,44.326,0.0,6,230,221.63,1.0,96.0,1.0,0.0,0.0
22658.45,0.39906144948131933,0.02410901467505241,30.077894736842108,0.36231884057971014,69,2862,1714.44,1.0,96.0,0.0,0.0,1.0
829.91,0.4050272921160125,0.038461538461538464,44.326,0.0,1,26,221.63,1.0,144.0,1.0,0.0,0.0
16425.19,0.40472368356165134,0.05688622754491018,30.077894736842108,0.17543859649122806,57,1002,1714.44,1.0,144.0,0.0,0.0,1.0
3624.65,0.4067634944063565,0.020560747663551402,70.85666666666667,1.1818181818181819,11,535,212.57,1.0,0.0,1.0,0.0,0.0
44665.5,0.3996689234420302,0.02011133057999641,27.506999999999998,0.08928571428571429,112,5569,1100.28,1.0,0.0,0.0,0.0,1.0
3212.32,0.3876454711859342,0.023980815347721823,70.85666666666667,0.0,10,417,212.57,1.0,24.0,1.0,0.0,0.0
3651.6,0.38000000000000006,0.03333333333333333,27.543333333333333,0.0,1,30,82.63,1.0,24.0,0.0,1.0,0.0
41192.75,0.39705429474846904,0.03137550200803213,27.506999999999998,0.12,125,3984,1100.28,1.0,24.0,0.0,0.0,1.0
8786.6,0.3941804452234084,0.025537634408602152,70.85666666666667,0.5789473684210527,19,744,212.57,1.0,48.0,1.0,0.0,0.0
31218.0,0.39862080850791215,0.03650336215177714,27.506999999999998,0.5526315789473685,114,3123,1100.28,1.0,48.0,0.0,0.0,1.0
2900.85,0.40123312132650774,0.03125,70.85666666666667,0.6666666666666666,9,288,212.57,1.0,72.0,1.0,0.0,0.0
40591.5,0.4029037828116724,0.024756428685513497,27.506999999999998,0.5161290322580645,155,6261,1100.28,1.0,72.0,0.0,0.0,1.0
3082.09,0.3854671343147021,0.022900763358778626,70.85666666666667,1.8333333333333333,12,524,212.57,1.0,96.0,1.0,0.0,0.0
269.96,0.3973847977478145,0.029411764705882353,27.543333333333333,0.0,1,34,82.63,1.0,96.0,0.0,1.0,0.0
40467.07,0.3917040176123451,0.020813623462630087,27.506999999999998,0.12727272727272726,110,5285,1100.28,1.0,96.0,0.0,0.0,1.0
2751.3,0.4023204303420202,0.05785123966942149,70.85666666666667,0.0,7,121,212.57,1.0,144.0,1.0,0.0,0.0
17336.26,0.40755255170376997,0.04829308909242298,27.506999999999998,0.06896551724137931,58,1201,1100.28,1.0,144.0,0.0,0.0,1.0
2208.79,0.4049751221256887,0.02926829268292683,57.2075,0.25,12,410,228.83,1.0,0.0,1.0,0.0,0.0
615.28,0.41416980886750737,0.02702702702702703,18.69333333333333,0.0,1,37,56.08,1.0,0.0,0.0,1.0,0.0
51578.85,0.40282711227567114,0.021191085129704055,44.4855,0.1810344827586207,116,5474,889.71,1.0,0.0,0.0,0.0,1.0
3483.9900000000002,0.3883750527412536,0.03571428571428571,57.2075,0.25,12,336,228.83,1.0,24.0,1.0,0.0,0.0
-116.92999999999999,0.37381681347814927,0.03333333333333333,18.69333333333333,8.0,1,30,56.08,1.0,24.0,0.0,1.0,0.0
39736.79,0.39558287924112645,0.022862286228622863,44.4855,0.6929133858267716,127,5555,889.71,1.0,24.0,0.0,0.0,1.0
19407.64,0.3990093849638596,0.02664576802507837,57.2075,0.47058823529411764,17,638,228.83,1.0,48.0,1.0,0.0,0.0
49063.58,0.39814302176889665,0.0251604621309371,44.4855,0.19387755102040816,98,3895,889.71,1.0,48.0,0.0,0.0,1.0
2945.84,0.4089673573581729,0.021621621621621623,57.2075,2.125,8,370,228.83,1.0,72.0,1.0,0.0,0.0
-269.96,0.3973847977478145,0.034482758620689655,18.69333333333333,11.0,1,29,56.08,1.0,72.0,0.0,1.0,0.0
46461.05,0.3936622159852177,0.028938156359393234,44.4855,0.31451612903225806,124,4285,889.71,1.0,72.0,0.0,0.0,1.0
4627.5,0.3923197622906537,0.02857142857142857,57.2075,0.0,8,280,228.83,1.0,96.0,1.0,0.0,0.0
10998.400000000003,0.39573585248763465,0.030204081632653063,44.4855,0.16216216216216217,37,1225,889.71,1.0,96.0,0.0,0.0,1.0
